"start_station_name","lat","lng","member_casual","total_trips"
"Public Rack - Kedvale Ave & Addison St","41.9468923350000000","-87.7306896650000000","member","2"
"Public Rack - Kedvale Ave & 26th St","41.8441453000000000","-87.7278989550000000","casual","2"
"Public Rack - Pulaski Rd & 65th St","41.7735775150000000","-87.7227731950000000","member","2"
"Public Rack - Pulaski Rd & 41st","41.8189395850000000","-87.7220677500000000","member","2"
"Public Rack - Irving Park Rd & Melvina Ave","41.9529194250000000","-87.7807295300000000","member","2"
"Public Rack - Tuley (Murray) Park","41.7301638750000000","-87.6116019500000000","member","2"
"Damen Ave & 87th St","41.7360399700000000","-87.6729218450000000","casual","2"
"Public Rack - Pulaski & 84th","41.7400000000000000","-87.7200000000000000","casual","2"
"Damen Ave & 81st St","41.7464884150000000","-87.6730775000000000","casual","2"
"State St & 123rd St","41.6706582500000000","-87.6226715450000000","member","2"
"Public Rack - Houston Ave & 91st St","41.7301345000000000","-87.5498021650000000","member","2"
"Public Rack - Pulaski & 52nd","41.7971059150000000","-87.7230167500000000","member","2"
"Mozart St & 79th St","41.7496198700000000","-87.6939417650000000","casual","2"
"Public Rack - Princeton Ave & 43rd St","41.8159667500000000","-87.6336575000000000","member","2"
"Public Rack - Horner & 85th","41.7396754150000000","-87.6694960850000000","casual","2"
"Public Rack - Honore St & 87th St - SE","41.7355306750000000","-87.6690549850000000","casual","2"
"Public Rack - Princeton Ave & 43rd St","41.8180598350000000","-87.6317400000000000","casual","2"
"Public Rack - Homan Ave & 26th St","41.8445639200000000","-87.7097521700000000","member","2"
"Public Rack - Pratt Ave & Odell Ave","42.0043863600000000","-87.8110060000000000","member","2"
"Public Rack - Prairie Ave & 78th St","41.7519739250000000","-87.6181137550000000","casual","2"
"Public Rack - Piotrowski Park","41.8367296200000000","-87.7308851250000000","member","2"
"Public Rack - Harvey Ave & North Ave","41.9096440000000000","-87.7812147500000000","casual","2"
"Public Rack - Claremont Ave & 71st St","41.7600000000000000","-87.6800000000000000","casual","2"
"Cicero Ave & Roscoe Ave","41.9424495100000000","-87.7473322150000000","casual","2"
"Public Rack - Peterson Ave & Drake Ave","41.9901562500000000","-87.7173924150000000","casual","2"
"Public Rack - Harding Ave & 47th St","41.8078889450000000","-87.7228682150000000","member","2"
"Public Rack - Colfax Ave & 83rd St","41.7422946650000000","-87.5605438350000000","casual","2"
"Public Rack - Peterson Ave & Bernard Ave","41.9902266650000000","-87.7156498350000000","casual","2"
"Public Rack - Halsted St & 95th St - SW","41.7210031650000000","-87.6433869150000000","casual","2"
"Public Rack - Perry Ave & 108th Pl","41.7000000000000000","-87.6300000000000000","casual","2"
"Public Rack - Ashland Ave & 46th St","41.8104878650000000","-87.6652573950000000","member","2"
"Public Rack - Halsted St & 63rd St","41.7797243600000000","-87.6413252350000000","member","2"
"Public Rack - Halsted St & 113th St","41.6885157250000000","-87.6424381150000000","member","2"
"Public Rack - Paxton Ave & 79th St","41.7517456550000000","-87.5706419750000000","member","2"
"Public Rack - Ford City Mall","41.7571569700000000","-87.7414108550000000","member","2"
"Public Rack - Ewing Ave & 96th St S","41.7205106650000000","-87.5351871650000000","casual","2"
"Public Rack - Ewing Ave & 96th St N","41.7207989550000000","-87.5377819750000000","member","2"
"Public Rack - Ewing Ave & 95th St","41.7211874600000000","-87.5379601300000000","member","2"
"Public Rack - Brandon Ave & 91st St","41.7300562250000000","-87.5467266450000000","casual","2"
"Public Rack - Avenue M & 132nd St","41.6578450950000000","-87.5386992300000000","casual","2"
"Public Rack - Paul Revere Elementary School","41.7644757500000000","-87.6004466700000000","casual","2"
"Public Rack - Parnell Ave & 98th St","41.7181059150000000","-87.6385450000000000","casual","2"
"Public Rack - Grand Ave & North Ave","41.9100000000000000","-87.7300000000000000","member","1"
"Public Rack - Cottage Grove Ave & 91st St","41.7294597600000000","-87.6038072100000000","member","1"
"Public Rack - Central Ave & Adams St","41.8783429900000000","-87.7648516900000000","member","1"
"Public Rack - Zapata Academy","41.8417485000000000","-87.7343626700000000","casual","1"
"Public Rack - Yates Blvd & Exchange Ave","41.7652681700000000","-87.5657661700000000","member","1"
"Public Rack - Yates Blvd & Exchange Ave","41.7653080000000000","-87.5662678300000000","casual","1"
"Public Rack - Yates Ave & 100th St","41.7134326700000000","-87.5643573300000000","member","1"
"Public Rack - Baltimore Ave & 134th St","41.6513687400000000","-87.5472863900000000","member","1"
"Public Rack - Baltimore Ave & 134th St","41.6513638500000000","-87.5472918800000000","casual","1"
"Public Rack - Wrightwood Metra Station","41.7488861700000000","-87.7037010000000000","casual","1"
"Public Rack - Central Ave & Congress Pkwy","41.8700000000000000","-87.7600000000000000","casual","1"
"Public Rack - Baltimore Ave & 132nd St","41.6551407600000000","-87.5470529800000000","member","1"
"Public Rack - Wilbur Wright College North","41.9590041600000000","-87.7897054000000000","member","1"
"Public Rack - Wilbur Wright College North","41.9590066700000000","-87.7897163300000000","casual","1"
"Public Rack - Western Blvd & 53rd St","41.7967507800000000","-87.6834855100000000","casual","1"
"Public Rack - Western Ave & 98th St","41.7152513300000000","-87.6821685000000000","member","1"
"Public Rack - Avenue M & 132nd St","41.6556650000000000","-87.5374155000000000","member","1"
"Public Rack - Western Ave & 111th St - NW","41.6916746700000000","-87.6818306700000000","member","1"
"Public Rack - Avenue J & 112th St","41.6900000000000000","-87.5300000000000000","casual","1"
"Public Rack - Avenue J & 106th St","41.7025748500000000","-87.5334895900000000","member","1"
"Public Rack - Avenue J & 102nd St","41.7100000000000000","-87.5300000000000000","member","1"
"Public Rack - Ave N & 106th St","41.7027498300000000","-87.5386760000000000","member","1"
"Public Rack - Western Ave & 107th St","41.7000000000000000","-87.6800000000000000","member","1"
"Public Rack - Western Ave & 106th St - East","41.7003649500000000","-87.6812977800000000","member","1"
"Public Rack - Western Ave & 105th St","41.7027845400000000","-87.6813861100000000","member","1"
"Public Rack - Wentworth Park","41.7887968300000000","-87.7796303300000000","member","1"
"Public Rack - Austin Ave & Wellington Ave","41.9352752000000000","-87.7759798800000000","member","1"
"Public Rack - Wentworth Ave & 79th St","41.7507442200000000","-87.6301611700000000","casual","1"
"Public Rack - Wallace St & 112 St","41.6900000000000000","-87.6400000000000000","casual","1"
"Public Rack - Cottage Grove Ave & 75th St","41.7600000000000000","-87.6100000000000000","member","1"
"Public Rack - Walden Pkwy & 99th St","41.7139661700000000","-87.6679308300000000","casual","1"
"Public Rack - Vincennes Ave & 95th Pl","41.7205610300000000","-87.6510202900000000","casual","1"
"Public Rack - Vincennes Ave & 87th St","41.7356714000000000","-87.6453316200000000","member","1"
"Public Rack - Union Ave & 111th St","41.6900000000000000","-87.6400000000000000","member","1"
"Public Rack - Ashland Ave & 46th St","41.8104825000000000","-87.6652433300000000","casual","1"
"Public Rack - Ashland Ave & 45th St  S","41.8112976600000000","-87.6651831900000000","casual","1"
"Public Rack - Ashburn Metra ","41.7412180900000000","-87.7131272600000000","casual","1"
"Public Rack - Archer Park","41.8000000000000000","-87.7400000000000000","member","1"
"Public Rack - Troy & 111th St","41.6914972100000000","-87.7003563600000000","casual","1"
"Public Rack - Torrence Ave & 103rd St","41.7084020000000000","-87.5598270000000000","casual","1"
"Public Rack - Al Raby School","41.8863767400000000","-87.7146942600000000","member","1"
"Public Rack - Cornell Ave & 87th Pl","41.7400000000000000","-87.5800000000000000","member","1"
"Public Rack - Ada St & 119th St","41.6774108400000000","-87.6546148100000000","member","1"
"Public Rack - Throop St & 48t ST","41.8069771500000000","-87.6577528700000000","casual","1"
"Public Rack - 83rd St (Avalon Park) Metra","41.7440571700000000","-87.5991563300000000","casual","1"
"Public Rack - 83rd Pl & Kedzie Ave N","41.7417053300000000","-87.7022820000000000","member","1"
"Public Rack - The Montessori School of Englewood","41.7677465000000000","-87.6677721700000000","casual","1"
"Public Rack - 63rd St and Natoma Ave","41.7776446700000000","-87.7874625000000000","casual","1"
"Public Rack - Talman Ave & 51st St","41.8010251700000000","-87.6910315000000000","member","1"
"Public Rack - St Louis Ave & Flournoy St","41.8700000000000000","-87.7100000000000000","casual","1"
"Public Rack - 63rd & Western Ave N","41.7800000000000000","-87.6800000000000000","casual","1"
"Public Rack - Springfield Ave & 63rd St","41.7786405000000000","-87.7193806700000000","member","1"
"Public Rack - Springfield & 71st","41.7642025000000000","-87.7202058300000000","member","1"
"Public Rack - Cottage Grove Ave & 111th St","41.6900000000000000","-87.6100000000000000","member","1"
"Public Rack - Central Park Ave & Fillmore St","41.8680863300000000","-87.7151416700000000","casual","1"
"Public Rack - 53rd St & Indiana Ave","41.7982507900000000","-87.6208580700000000","member","1"
"Public Rack - Central Park Ave & Fulton Blvd","41.8900000000000000","-87.7200000000000000","member","1"
"Public Rack - Spaulding Ave & 71st St","41.7644298300000000","-87.7063185000000000","casual","1"
"Public Rack - South Shore High School","41.7561805000000000","-87.5797010000000000","casual","1"
"Public Rack - 10557 S Western Ave","41.7000000000000000","-87.6800000000000000","member","1"
"Public Rack - 10101 S Stony Island Ave","41.7083758300000000","-87.5810156700000000","casual","1"
"Public Rack - Sacramento Blvd & Division St","41.9100000000000000","-87.7000000000000000","casual","1"
"Public Rack - Rhodes Ave & 79th St","41.7509234000000000","-87.6114029900000000","member","1"
"Public Rack - Racine Ave & 83rd St","41.7433214200000000","-87.6536365800000000","member","1"
"Public Rack - Racine Ave & 76th","41.7558591400000000","-87.6540060000000000","member","1"
"Public Rack - Racine Ave & 76th","41.7600000000000000","-87.6500000000000000","casual","1"
"Public Rack - Pullman - Planet Fitness","41.6979078300000000","-87.5975951700000000","member","1"
"Public Rack - Pulaski Rd & Roosevelt Rd","41.8661268300000000","-87.7240991700000000","member","1"
"Public Rack - Pulaski Rd & Grenshaw St","41.8670389700000000","-87.7254345400000000","casual","1"
"Springfield Ave & 80th St","41.7476300000000000","-87.7194500000000000","casual","1"
"Public Rack - Pulaski Rd & Flournoy St","41.8724931500000000","-87.7249540100000000","casual","1"
"Public Rack - Pulaski Rd & 85th St","41.7380328200000000","-87.7216324800000000","member","1"
"OH - BONFIRE - TESTING","41.8636186100000000","-87.6796680700000000","member","1"
"Public Rack - Pulaski Rd & 85th St","41.7380763300000000","-87.7216541800000000","casual","1"
"Public Rack - Pulaski Rd & 83rd St","41.7415615300000000","-87.7214853800000000","member","1"
"Public Rack - Pulaski & 84th","41.7394160000000000","-87.7213535000000000","member","1"
"Public Rack - Princeton Ave & 99th Pl","41.7135130000000000","-87.6309755000000000","casual","1"
"Public Rack - Peoria St & 60th St","41.7900000000000000","-87.6500000000000000","member","1"
"Public Rack - Paxton Ave & 79th St","41.7517520000000000","-87.5705928300000000","casual","1"
"Public Rack - Paul Revere Elementary School","41.7644668800000000","-87.6004858000000000","member","1"
"Public Rack - Parkside & 63rd","41.7782191700000000","-87.7628746700000000","member","1"
"Public Rack - Panama Ave & Forest Preserve Ave","41.9400000000000000","-87.8300000000000000","member","1"
"Public Rack - Ozark Ave & Addison St","41.9451745000000000","-87.8202931700000000","member","1"
"Public Rack - Ottowa Ave & Touhy Ave","42.0115060000000000","-87.8182255000000000","member","1"
"Public Rack - Oleander Ave & Addison St","41.9450326700000000","-87.8155283300000000","casual","1"
"Public Rack - Oketo & Northwest Hwy","42.0003470200000000","-87.8124491000000000","member","1"
"Public Rack - Oglesby Ave & 95th St","41.7200000000000000","-87.5700000000000000","member","1"
"Public Rack - Oglesby Ave & 95th St","41.7222110000000000","-87.5657889800000000","casual","1"
"Public Rack - Oglesby Ave & 105th St","41.7046757900000000","-87.5656813400000000","casual","1"
"Public Rack - Octavia Ave & Touhy Ave","42.0117553300000000","-87.8084061700000000","casual","1"
"Public Rack - Oakley & 79th Pl","41.7492700000000000","-87.6793503300000000","casual","1"
"Public Rack - Oak Park Ave & Foster Ave","41.9746095000000000","-87.8119345000000000","member","1"
"Public Rack - Northwest Hwy & Overhill Ave","42.0116401700000000","-87.8126106700000000","casual","1"
"Public Rack - Normal Blvd & 61st Pl","41.7821025900000000","-87.6374365100000000","casual","1"
"Lavergne Ave & 46th St","41.8100000000000000","-87.7500000000000000","member","1"
"Public Rack - Nina Ave & Avondale Ave","41.9911142600000000","-87.7990618900000000","casual","1"
"Public Rack - Newcastle Ave & Wellington Ave","41.9352083200000000","-87.7957104400000000","casual","1"
"Public Rack - Newcastle & Archer","41.7922798300000000","-87.7928528300000000","member","1"
"Public Rack - Neola & Northwest Hwy","41.9900000000000000","-87.8000000000000000","member","1"
"Public Rack - Mulligan & Northwest Hwy","41.9854893300000000","-87.7867171700000000","member","1"
"Public Rack - Mulligan & Northwest Hwy","41.9855222700000000","-87.7867077600000000","casual","1"
"Public Rack - Mt Greenwood Library - South","41.6900000000000000","-87.7000000000000000","member","1"
"Public Rack - Mt Greenwood Library - South","41.6900000000000000","-87.7000000000000000","casual","1"
"Public Rack - Morgan St & 95th St","41.7200000000000000","-87.6500000000000000","casual","1"
"Public Rack - Morgan St & 87th St","41.7359471700000000","-87.6480908300000000","casual","1"
"Kostner Ave & Belmont Ave","41.9391671700000000","-87.7371335000000000","member","1"
"Public Rack - Minuteman Park","41.7853205000000000","-87.7625706700000000","member","1"
"Public Rack - Christiana Ave & 111th St","41.6900000000000000","-87.7100000000000000","casual","1"
